id,gender,masterCategory,subCategory,year,usage,productDisplayName,filename,articleType,baseColour,season,price,click_count,user_type,purchase_prob,purchase_pred,inventory
32639,Men,Apparel,Topwear,2012.0,Sports,Nike Men Epaulet UV Crew Red T-shirt,32639.jpg,Tshirts,Red,Summer,53.0,1,budget,0.47316265,0,2
25204,Women,Accessories,Bags,2015.0,Casual,Lino Perros Women Leatherette Light Brown Handbag,25204.jpg,Handbags,Black,Winter,18.0,0,color_lover,0.17358015,0,52
51956,Women,Accessories,Bags,2012.0,Casual,Yelloe Women Olive Sling Bag,51956.jpg,Handbags,Red,Summer,48.0,4,budget,0.011503582,0,22
37243,Men,Footwear,Shoes,2012.0,Casual,United Colors of Benetton Men Brown Shoes,37243.jpg,Casual Shoes,Black,Summer,81.0,4,color_lover,0.021690289,0,52
59964,Women,Apparel,Dress,2012.0,Casual,Avirate Women Black Dress,59964.jpg,Baby Dolls,Pink,Summer,72.0,5,budget,0.06282487,0,36
4051,Men,Apparel,Topwear,2011.0,Casual,Myntra Men's Eagle Emblem Yellow T-shirt,4051.jpg,Tshirts,White,Summer,50.0,4,budget,0.029454263,0,73
24924,Women,Apparel,Topwear,2012.0,Casual,United Colors of Benetton Women Blue Top,24924.jpg,Tops,White,Summer,71.0,3,budget,0.65487087,1,73
38132,Unisex,Accessories,Bags,2015.0,Casual,Wildcraft Unisex Red Zen Backpack,38132.jpg,Backpacks,Red,Fall,37.0,4,fashionista,0.007826446,0,82
22157,Men,Footwear,Shoes,2011.0,Casual,Lee Cooper Men Black Casual Shoes,22157.jpg,Casual Shoes,Black,Summer,40.0,4,fashionista,0.10425317,0,16
31314,Women,Apparel,Topwear,2012.0,Ethnic,W Women Red & Blue Printed Kurta,31314.jpg,Kurtas,Red,Summer,63.0,5,color_lover,0.031481676,0,84
29070,Unisex,Accessories,Bags,2018.0,Casual,Fastrack Unisex Blue Backpack,29070.jpg,Backpacks,Black,Summer,61.0,4,color_lover,0.11196175,0,77
54079,Women,Apparel,Topwear,2012.0,Ethnic,Mumbai Slang Women Black Kurti,54079.jpg,Kurtas,Black,Summer,76.0,1,fashionista,0.32877505,0,72
55359,Women,Personal Care,Nails,2017.0,Casual,Revlon Golden Touch Nail Enamel 384,55359.jpg,Nail Polish,Brown,Spring,49.0,5,fashionista,0.011477893,0,0
57424,Women,Apparel,Topwear,2015.0,Casual,Angry Birds Women Charcoal T-shirt,57424.jpg,Tshirts,Blue,Summer,46.0,3,color_lover,0.17869708,0,50
37341,Boys,Apparel,Topwear,2008.0,Casual,U.S. Polo Assn. Kids Boys Orange T-shirt,37341.jpg,Tshirts,Blue,Summer,61.0,2,color_lover,0.3036286,0,44
46775,Men,Personal Care,Fragrance,2017.0,Casual,Euroluxe Men Ammir Perfume,46775.jpg,Perfume and Body Mist,White,Spring,36.0,6,fashionista,0.018591587,0,76
13654,Men,Footwear,Shoes,2011.0,Casual,ADIDAS Black Speed Boat Casual Shoe,13654.jpg,Sports Shoes,Blue,Summer,50.0,6,fashionista,0.050494846,0,3
18033,Women,Accessories,Bags,2015.0,Casual,Lino Perros Women Solid Brown Handbag,18033.jpg,Handbags,Brown,Winter,45.0,3,budget,0.19657373,0,61
8665,Unisex,Accessories,Eyewear,2016.0,Casual,Fastrack Unisex Army collection Brown Sunglasses,8665.jpg,Sunglasses,Black,Winter,64.0,6,budget,0.124589145,0,64
45655,Men,Apparel,Innerwear,2016.0,Casual,Park Avenue White Brief,45655.jpg,Trunk,White,Summer,91.0,1,color_lover,0.34201804,0,31
16088,Men,Accessories,Eyewear,2016.0,Casual,M tv Men My Fab Eyewear Black Sunglasses,16088.jpg,Sunglasses,Black,Winter,13.0,0,fashionista,0.2932195,0,33
53361,Women,Accessories,Bags,2012.0,Casual,Puma Women Pink & Grey Backpack,53361.jpg,Backpacks,Red,Summer,54.0,1,fashionista,0.0165581,0,91
24424,Men,Footwear,Shoes,2012.0,Sports,ADIDAS Men Vanquish 5 White Sports Shoes,24424.jpg,Sports Shoes,White,Summer,34.0,0,color_lover,0.35650775,0,94
12716,Men,Footwear,Shoes,2011.0,Sports,Nike Men Air Visi Pro Grey Sports Shoes,12716.jpg,Casual Shoes,White,Fall,27.0,7,fashionista,0.035784274,0,71
31605,Women,Apparel,Bottomwear,2012.0,Sports,Nike Women Running Black Skirt with Capris,31605.jpg,Skirts,Blue,Summer,89.0,2,fashionista,0.1419335,0,38
58487,Men,Accessories,Wallets,2016.0,Casual,Fossil Men Brown Wallet,58487.jpg,Wallets,Brown,Summer,35.0,3,budget,0.36183766,0,25
37753,Men,Apparel,Topwear,2012.0,Casual,John Players Men Stripes Blue Shirt,37753.jpg,Shirts,Blue,Summer,52.0,9,budget,0.020339454,0,33
52505,Women,Apparel,Loungewear and Nightwear,2015.0,Casual,Red Rose Off-White Printed Bath Robe,52505.jpg,Kurtas,White,Summer,43.0,4,color_lover,0.10271445,0,53
54020,Women,Accessories,Bags,2012.0,Casual,Kiara Women Brown Handbag,54020.jpg,Handbags,White,Summer,62.0,0,color_lover,0.31138292,0,2
55120,Women,Personal Care,Nails,2017.0,Casual,Lakme Truewear Color Crush Nail Polish 20,55120.jpg,Nail Polish,Pink,Spring,45.0,2,color_lover,0.105129294,0,49
6937,Men,Apparel,Topwear,2011.0,Casual,Tantra Men's Destination Mustard T-shirt,6937.jpg,Tshirts,Yellow,Summer,51.0,2,color_lover,0.28441882,0,11
52972,Women,Apparel,Saree,2012.0,Ethnic,FNF Multi Coloured Sari,52972.jpg,Sarees,Red,Fall,50.0,0,fashionista,0.14154212,0,64
23139,Men,Apparel,Topwear,2011.0,Casual,Quechua Men Fleece Olive Sweatshirt,23139.jpg,Shirts,Grey,Fall,52.0,2,budget,0.35243574,0,53
4011,Unisex,Sporting Goods,Sports Equipment,2011.0,Sports,Spalding Buror Grey Basketball,4011.jpg,Footballs,Blue,Fall,52.0,4,fashionista,0.22464573,0,4
20263,Men,Apparel,Topwear,2011.0,Casual,Wrangler Men Rust Red T-shirt,20263.jpg,Tshirts,Maroon,Summer,25.0,4,fashionista,0.049898494,0,93
46476,Women,Accessories,Watches,2016.0,Casual,Timex Women White Dial Watch,46476.jpg,Watches,White,Winter,50.0,2,color_lover,0.052087843,0,93
5043,Men,Footwear,Shoes,2013.0,Casual,Fila Men's Sniper White Green Shoe,5043.jpg,Casual Shoes,White,Fall,64.0,1,budget,0.33012313,0,56
36277,Women,Apparel,Loungewear and Nightwear,2017.0,Casual,SDL by Sweet Dreams Women Grey & Black Night suits,36277.jpg,Night suits,Black,Summer,59.0,1,color_lover,0.25052208,0,16
58969,Men,Personal Care,Fragrance,2017.0,Casual,Colour Me Men Blue Perfume,58969.jpg,Deodorant,Blue,Spring,53.0,3,budget,0.28253067,0,46
16951,Men,Accessories,Eyewear,2016.0,Casual,Image Men Classic Eyewear Black Sunglasses,16951.jpg,Sunglasses,Black,Winter,96.0,2,fashionista,0.112008385,0,22
16203,Men,Apparel,Topwear,2011.0,Casual,Puma Men Logo Hooded Blue SweatShirt,16203.jpg,Sweatshirts,Blue,Fall,54.0,4,fashionista,0.6857443,1,78
54113,Women,Footwear,Shoes,2012.0,Casual,Rocia Women Silver Flats,54113.jpg,Heels,Gold,Winter,34.0,2,budget,0.7674281,1,84
36020,Men,Accessories,Belts,2015.0,Casual,OTLS Men Brown Leather Belt,36020.jpg,Belts,Black,Summer,45.0,4,color_lover,0.07437782,0,13
28301,Men,Accessories,Eyewear,2016.0,Casual,Fastrack Men Black Sunglasses M069BK3,28301.jpg,Sunglasses,Black,Winter,53.0,2,budget,0.59216726,1,65
53738,Men,Apparel,Bottomwear,2012.0,Casual,ADIDAS Men White Track Pant,53738.jpg,Lounge Pants,White,Fall,39.0,1,budget,0.37919003,0,74
10255,Men,Apparel,Topwear,2011.0,Casual,Locomotive Men Stripes Blue Shirts,10255.jpg,Shirts,Blue,Summer,42.0,2,budget,0.42515853,0,50
57952,Women,Apparel,Saree,2012.0,Ethnic,Prafful Off White Printed Sari,57952.jpg,Sarees,Green,Fall,54.0,2,color_lover,0.08124578,0,37
9865,Men,Apparel,Topwear,2011.0,Casual,Status Quo Men Grey & Blue Striped T-shirt,9865.jpg,Tshirts,White,Fall,10.0,5,color_lover,0.10014297,0,63
26350,Women,Accessories,Watches,2016.0,Casual,DKNY Women White Dial Watch NY8471,26350.jpg,Watches,White,Winter,64.0,5,fashionista,0.005683643,0,97
33244,Men,Apparel,Topwear,2012.0,Formal,Arrow Men Blue Slim Fit Shirt,33244.jpg,Shirts,Navy Blue,Fall,51.0,1,color_lover,0.10169425,0,37
1595,Men,Apparel,Topwear,2010.0,Sports,Domyos Men Good Stroke Black T-shirt,1595.jpg,Tshirts,Black,Fall,51.0,0,color_lover,0.14949992,0,49
34227,Men,Apparel,Topwear,2013.0,Casual,Proline Men Grey T-shirt,34227.jpg,Tshirts,Blue,Fall,51.0,5,color_lover,0.1603562,0,97
21858,Boys,Apparel,Topwear,2011.0,Casual,Chhota Bheem Kids Boys I Like to Paint Navy Blue T-shirt,21858.jpg,Tshirts,Navy Blue,Summer,60.0,5,color_lover,0.047912024,0,81
32369,Men,Accessories,Watches,2016.0,Casual,Q&Q Men Black Dial Watch,32369.jpg,Watches,Black,Winter,74.0,1,budget,0.6010729,1,29
25106,Women,Accessories,Belts,2015.0,Casual,Lino Perros Women Brown Belt,25106.jpg,Belts,Black,Summer,51.0,5,budget,0.035921678,0,78
19982,Men,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Men Printed Black TShirt,19982.jpg,Tshirts,Black,Summer,69.0,3,fashionista,0.21601151,0,90
21567,Men,Footwear,Shoes,2012.0,Casual,Numero Uno Men Casual White Shoes,21567.jpg,Casual Shoes,White,Fall,69.0,2,budget,0.25298235,0,50
36809,Women,Personal Care,Fragrance,2017.0,Casual,Mont Blanc Women Femme Individuelle Perfume,36809.jpg,Pendant,White,Summer,48.0,6,budget,0.024679113,0,62
24155,Women,Apparel,Topwear,2011.0,Ethnic,Aurelia Women Green Kurta,24155.jpg,Kurtas,Green,Fall,10.0,0,fashionista,0.020040065,0,97
49914,Men,Accessories,Watches,2016.0,Casual,Q&Q Men Black Analog Watch,49914.jpg,Watches,Black,Winter,42.0,0,fashionista,0.2705397,0,51
14501,Men,Footwear,Shoes,2011.0,Casual,Flying Machine Men Casual Grey Casual Shoes,14501.jpg,Casual Shoes,Black,Summer,69.0,1,fashionista,0.34192714,0,37
49067,Women,Accessories,Bags,2012.0,Casual,Lino Perros Women Olive Handbag,49067.jpg,Handbags,Black,Summer,64.0,0,color_lover,0.21214204,0,96
26960,Women,Apparel,Topwear,2012.0,Casual,Jealous 21 Women Purple Shirt,26960.jpg,Shirts,Black,Summer,109.0,3,color_lover,0.025070429,0,87
33582,Men,Apparel,Topwear,2012.0,Casual,Wrangler Men True Rider White T-shirt,33582.jpg,Tshirts,White,Summer,41.0,3,fashionista,0.056501344,0,78
19578,Women,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Women Solid Purple Top,19578.jpg,Tops,Black,Summer,14.0,2,color_lover,0.35604936,0,29
43512,Women,Apparel,Dress,2012.0,Casual,French Connection Women Blue Dress,43512.jpg,Kurtas,White,Summer,58.0,0,fashionista,0.12941843,0,50
21313,Women,Accessories,Eyewear,2016.0,Casual,Celine Dion Women Black Frame Sunglasses,21313.jpg,Sunglasses,Black,Winter,22.0,3,fashionista,0.08556165,0,80
16485,Men,Apparel,Topwear,2011.0,Casual,Locomotive Men Check Grey Shirt,16485.jpg,Shirts,Grey,Fall,73.0,4,fashionista,0.07094561,0,4
13547,Women,Footwear,Shoes,2011.0,Casual,Carlton London Women Casual Red Casual Shoes,13547.jpg,Casual Shoes,Red,Summer,80.0,5,color_lover,0.035509024,0,28
43319,Women,Apparel,Topwear,2012.0,Casual,United Colors of Benetton Women White T-shirt,43319.jpg,Tshirts,White,Summer,46.0,4,budget,0.030687489,0,3
45811,Women,Footwear,Shoes,2012.0,Casual,Senorita Women Yellow Flats,45811.jpg,Flats,Gold,Winter,13.0,2,color_lover,0.2046511,0,9
57869,Women,Personal Care,Skin,2017.0,Casual,Biotique Bio Saffron Dew Face & Body Cream,57869.jpg,Sunscreen,Pink,Spring,47.0,3,color_lover,0.06257737,0,55
48009,Women,Accessories,Watches,2016.0,Casual,Helix Women Silver Dial Watch,48009.jpg,Watches,White,Winter,49.0,2,fashionista,0.051566094,0,16
33057,Men,Apparel,Topwear,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Black Shirt,33057.jpg,Tshirts,Navy Blue,Summer,48.0,2,fashionista,0.11017737,0,73
40660,Women,Apparel,Topwear,2012.0,Ethnic,Span Women Multi Coloured Kurta,40660.jpg,Kurtas,Multi,Fall,33.0,3,color_lover,0.19672437,0,16
57196,Women,Apparel,Topwear,2012.0,Casual,Elle Women Red Tunic,57196.jpg,Kurtas,Red,Summer,61.0,5,budget,0.034687612,0,83
14347,Men,Footwear,Shoes,2011.0,Sports,Nike Men Dual Fusion ST 2 Black Sports Shoes,14347.jpg,Sports Shoes,Black,Fall,21.0,1,budget,0.5907436,1,87
55468,Women,Personal Care,Lips,2017.0,Casual,Revlon Super Lusterous Coffee Break Lipstick 303,55468.jpg,Lipstick,Pink,Spring,44.0,2,budget,0.33439773,0,68
26931,Women,Apparel,Topwear,2012.0,Casual,Jealous 21 Women Black Top,26931.jpg,Tops,Black,Summer,64.0,6,budget,0.13600771,0,33
44415,Men,Footwear,Shoes,2018.0,Casual,Red Tape Men Brown Shoes,44415.jpg,Casual Shoes,Brown,Winter,51.0,2,fashionista,0.1174095,0,5
55784,Men,Footwear,Shoes,2014.0,Casual,Converse Men Black Casual Shoes,55784.jpg,Casual Shoes,Black,Summer,111.0,5,fashionista,0.049014878,0,52
12580,Women,Apparel,Topwear,2011.0,Casual,Tantra Women Blue Printed T-shirt,12580.jpg,Tops,Green,Summer,21.0,2,fashionista,0.035193883,0,65
44770,Men,Footwear,Shoes,2012.0,Casual,Globalite Men Black Skid Shoes,44770.jpg,Casual Shoes,Black,Fall,62.0,4,color_lover,0.043349907,0,76
16201,Men,Apparel,Topwear,2011.0,Casual,Puma Men Polo Black TShirt,16201.jpg,Tshirts,Black,Fall,74.0,4,fashionista,0.40353072,0,42
26347,Women,Accessories,Watches,2016.0,Formal,DKNY Women Beige Dial Chronograph Watch NY8322,26347.jpg,Watches,White,Winter,76.0,3,budget,0.2509122,0,74
14928,Men,Apparel,Topwear,2011.0,Casual,Mr. Men Men Beware Grey Melange Tshirts,14928.jpg,Tshirts,Blue,Fall,62.0,3,fashionista,0.32237777,0,22
34565,Women,Apparel,Dress,2012.0,Casual,Tonga Women Printed Black Dress,34565.jpg,Kurtas,Black,Summer,51.0,4,fashionista,0.094741195,0,54
39960,Men,Footwear,Sandal,2013.0,Casual,GAS Men Brown Madly Sandals,39960.jpg,Flip Flops,Brown,Fall,38.0,0,fashionista,0.085652575,0,79
24189,Unisex,Footwear,Shoes,2012.0,Casual,Converse Unisex Chuck Taylor Black Casual Shoes,24189.jpg,Casual Shoes,Black,Summer,32.0,2,color_lover,0.23315315,0,94
7323,Men,Footwear,Shoes,2018.0,Casual,Red Tape Men's Casual Brown Shoe,7323.jpg,Casual Shoes,Brown,Fall,73.0,3,budget,0.54962015,1,74
8861,Men,Apparel,Topwear,2011.0,Casual,Mark Taylor Men White Striped Shirt,8861.jpg,Shirts,Blue,Fall,50.0,4,fashionista,0.32706827,0,15
37201,Girls,Apparel,Bottomwear,2012.0,Casual,United Colors of Benetton Girls Washed Blue Jeans,37201.jpg,Jeans,Blue,Summer,65.0,2,fashionista,0.2967148,0,7
42564,Women,Apparel,Topwear,2012.0,Casual,Mother Earth Women Pink Top,42564.jpg,Tops,Green,Fall,20.0,5,fashionista,0.03764301,0,3
21881,Women,Apparel,Topwear,2011.0,Ethnic,BIBA Women sequin Purple Kurta,21881.jpg,Kurtas,Black,Fall,82.0,4,fashionista,0.04613558,0,3
40591,Women,Apparel,Topwear,2012.0,Ethnic,Aurelia Women Blue Kurta,40591.jpg,Tshirts,Green,Summer,55.0,3,color_lover,0.40835562,0,55
17846,Men,Footwear,Shoes,2011.0,Sports,Nike Men Supergame Black Sports Shoe,17846.jpg,Sports Shoes,Black,Fall,73.0,2,budget,0.7421163,1,24
15069,Men,Footwear,Sandal,2012.0,Casual,Ganuchi Men Brown Sandal,15069.jpg,Casual Shoes,Brown,Winter,72.0,2,fashionista,0.063532114,0,66
4003,Men,Footwear,Flip Flops,2011.0,Casual,Spalding Men's Navy With Yellow Flip Flop,4003.jpg,Flip Flops,Black,Summer,18.0,4,color_lover,0.17737015,0,95
43154,Women,Accessories,Watches,2016.0,Casual,Fastrack Women Purple Dial Watch,43154.jpg,Watches,Black,Fall,34.0,3,color_lover,0.23317648,0,66
21133,Women,Apparel,Topwear,2011.0,Casual,s.Oliver Women Striped Purple Tshirt,21133.jpg,Sweaters,Navy Blue,Fall,57.0,3,budget,0.4538505,0,26
56617,Women,Personal Care,Makeup,2017.0,,Streetwear Stay On Mineral Pink Rosette Blusher,56617.jpg,Highlighter and Blush,Rose,Spring,14.0,7,color_lover,0.0158304,0,92
11951,Men,Footwear,Shoes,2012.0,Casual,Ganuchi Men Blue Shoes,11951.jpg,Casual Shoes,Black,Summer,68.0,2,color_lover,0.34310296,0,31
56921,Women,Footwear,Shoes,2012.0,Casual,HM Women Blue Sandals,56921.jpg,Heels,Black,Winter,57.0,4,color_lover,0.02551898,0,49
33443,Women,Accessories,Bags,2012.0,Casual,Baggit Women Brown Handbag,33443.jpg,Handbags,Black,Summer,38.0,1,budget,0.16537438,0,60
46815,Girls,Apparel,Topwear,2012.0,Casual,Gini and Jony Girls Yellow Top,46815.jpg,Tops,White,Summer,51.0,2,color_lover,0.3356838,0,50
26680,Women,Footwear,Shoes,2012.0,Casual,Puma Women Cross Black Flats,26680.jpg,Flats,Black,Summer,51.0,1,fashionista,0.44222555,0,18
32507,Men,Footwear,Sandal,2015.0,Casual,Franco Leone Men Black Sandals,32507.jpg,Sandals,Black,Summer,89.0,2,color_lover,0.12922478,0,20
9425,Men,Apparel,Topwear,2011.0,Formal,John Miller Men Purple Fila-Fil Shirts,9425.jpg,Shirts,Navy Blue,Fall,34.0,9,budget,0.30665186,0,4
16989,Men,Footwear,Flip Flops,2012.0,Casual,Puma Men Lynx Black Slipper,16989.jpg,Flip Flops,Brown,Summer,54.0,3,color_lover,0.2755083,0,81
3645,Men,Footwear,Shoes,2011.0,Casual,Fila Men's Maverick HI Black Red Canvas Shoe,3645.jpg,Casual Shoes,White,Fall,36.0,5,color_lover,0.102939546,0,91
29125,Women,Accessories,Eyewear,2016.0,Casual,Vogue Women White Sunglasses,29125.jpg,Sunglasses,Brown,Winter,64.0,1,fashionista,0.14646263,0,41
54600,Men,Apparel,Innerwear,2016.0,Casual,Jockey ELANCE Men Black Briefs 1004,54600.jpg,Briefs,Black,Summer,28.0,2,color_lover,0.32471225,0,60
42228,Women,Apparel,Topwear,2012.0,Casual,Sepia Women White & Green Top,42228.jpg,Tops,Green,Summer,74.0,2,fashionista,0.046061657,0,21
37789,Men,Apparel,Topwear,2012.0,Formal,John Players Men Formal Lavender Shirt,37789.jpg,Shirts,Blue,Fall,74.0,2,color_lover,0.34496632,0,20
45088,Women,Apparel,Innerwear,2015.0,Casual,Bwitch Peach Precious Bra,45088.jpg,Bra,White,Winter,35.0,1,fashionista,0.06935772,0,69
30991,Women,Personal Care,Fragrance,2017.0,,,30991.jpg,Lip Gloss,White,Spring,40.0,2,color_lover,0.12330512,0,0
52480,Women,Apparel,Loungewear and Nightwear,2015.0,Casual,Red Rose Blue & Black Nightdress,52480.jpg,Baby Dolls,Black,Summer,45.0,2,color_lover,0.78333247,1,4
7060,Unisex,Accessories,Bags,2013.0,Sports,Nike Black Classic Turf     NSW  Backpacks,7060.jpg,Backpacks,Blue,Summer,67.0,3,budget,0.40618688,0,11
47361,Women,Accessories,Bags,2012.0,Casual,Baggit Women Black Voodoo Gang Handbag,47361.jpg,Handbags,Red,Summer,47.0,3,color_lover,0.08795344,0,89
38466,Women,Accessories,Bags,2012.0,Casual,Baggit Women Red Mobile Pouch,38466.jpg,Laptop Bag,Red,Fall,67.0,0,color_lover,0.03956384,0,45
42670,Women,Apparel,Topwear,2012.0,Ethnic,Alma Women Black Kurta,42670.jpg,Kurtas,White,Summer,74.0,4,color_lover,0.10934934,0,33
33393,Women,Accessories,Bags,2012.0,Casual,Baggit Women Faltu Taj Brown Handbag,33393.jpg,Handbags,Brown,Summer,33.0,3,budget,0.1384967,0,48
19837,Men,Apparel,Topwear,2011.0,Casual,U.S. Polo Assn. Men Check Green Shirt,19837.jpg,Shirts,Blue,Fall,43.0,2,budget,0.46121126,0,77
48772,Women,Accessories,Jewellery,2013.0,Casual,Lucera Women Silver Pendant,48772.jpg,Pendant,Silver,Winter,54.0,2,fashionista,0.12203546,0,89
55286,Women,Personal Care,Beauty Accessories,2017.0,Casual,Lakme All Over Shimmer Gloss,55286.jpg,Clutches,Green,Winter,64.0,10,budget,0.07869065,0,44
7673,Women,Accessories,Socks,2016.0,Casual,Wrangler Women's Agate Green Secret Socks,7673.jpg,Socks,Green,Summer,72.0,2,color_lover,0.31617206,0,26
23769,Women,Accessories,Eyewear,2016.0,Casual,Oakley Women Brown Unfaithful Sunglasses,23769.jpg,Sunglasses,Brown,Winter,62.0,2,fashionista,0.1437367,0,72
22019,Women,Apparel,Topwear,2011.0,Ethnic,Vishudh Women Printed Brown Kurta,22019.jpg,Kurtas,White,Summer,68.0,5,fashionista,0.0087587545,0,25
13235,Men,Apparel,Topwear,2011.0,Casual,Palm Tree Kids Boys Stripes Blue Tshirts,13235.jpg,Tshirts,Blue,Summer,54.0,2,color_lover,0.3380902,0,46
20026,Men,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Men Striped White Shirt,20026.jpg,Shirts,White,Summer,62.0,1,budget,0.29672593,0,85
57981,Women,Apparel,Topwear,2010.0,Casual,Latin Quarters Women Red Check Shirt,57981.jpg,Tops,Red,Summer,59.0,1,budget,0.3181161,0,55
58372,Men,Apparel,Topwear,2012.0,Casual,Locomotive Men Beige T-shirt,58372.jpg,Tshirts,White,Summer,60.0,6,fashionista,0.005436642,0,93
7217,Men,Footwear,Shoes,2011.0,Formal,Rockport Men Carnforth Soft Black Shoe,7217.jpg,Camisoles,White,Summer,38.0,2,budget,0.26479733,0,62
21629,Women,Apparel,Innerwear,2012.0,Casual,Enamor Women Lift White Bra,21629.jpg,Bra,White,Summer,73.0,4,fashionista,0.0042184354,0,47
25828,Women,Apparel,Topwear,2012.0,Ethnic,Diva Women Printed Pink Kurta,25828.jpg,Kurtas,Red,Fall,65.0,2,color_lover,0.061305907,0,60
3862,Men,Apparel,Topwear,2011.0,Casual,Wrangler Men's Authentic Embro Orange T-shirt,3862.jpg,Tshirts,Yellow,Summer,66.0,3,color_lover,0.24501896,0,80
38151,Men,Apparel,Topwear,2012.0,Casual,Wildcraft Men Black T Poly Crew T-shirt,38151.jpg,Tshirts,Navy Blue,Summer,59.0,3,budget,0.21486637,0,25
45564,Men,Personal Care,Fragrance,2017.0,Casual,Playboy Men Hollywood Deo 50 ml Free,45564.jpg,Perfume and Body Mist,Black,Spring,23.0,4,color_lover,0.02876375,0,35
16043,Men,Apparel,Topwear,2011.0,Casual,Highlander Men Check Blue Shirt,16043.jpg,Shirts,Blue,Fall,56.0,2,color_lover,0.12206502,0,0
37263,Unisex,Accessories,Bags,2012.0,Casual,Vital Gear Unisex Olive Tacti Backpack,37263.jpg,Backpacks,Black,Fall,26.0,3,budget,0.64078015,1,7
5097,Men,Apparel,Topwear,2011.0,Casual,Wrangler Men's Hand Of Quality White T-shirt,5097.jpg,Tshirts,White,Summer,89.0,3,budget,0.57185686,1,98
40984,Boys,Apparel,Topwear,2012.0,Casual,Gini and Jony Boys United White T-shirt,40984.jpg,Tshirts,White,Summer,95.0,3,color_lover,0.7467772,1,51
51808,Women,Apparel,Loungewear and Nightwear,2016.0,Casual,Bwitch Red Nightdress,51808.jpg,Kurtas,Red,Summer,58.0,4,budget,0.094369166,0,78
32374,Women,Accessories,Watches,2016.0,Casual,Q&Q Women White Dial Watch,32374.jpg,Watches,White,Winter,75.0,3,fashionista,0.056297153,0,46
4054,Men,Apparel,Topwear,2011.0,Casual,Myntra Men's Hard Work Never Killed Anyone Black T-shirt,4054.jpg,Tshirts,Navy Blue,Summer,88.0,3,fashionista,0.20675308,0,55
7597,Men,Footwear,Shoes,2011.0,Sports,Nike Men's Backboard Red Black Shoe,7597.jpg,Casual Shoes,White,Fall,43.0,7,color_lover,0.05693022,0,85
11285,Men,Apparel,Bottomwear,2016.0,Casual,Wrangler Men Blue Texas Jeans,11285.jpg,Jeans,Blue,Fall,49.0,5,budget,0.16432124,0,13
59762,Women,Footwear,Shoes,2012.0,Casual,Rocia Women Brown Flats,59762.jpg,Heels,Brown,Winter,32.0,3,budget,0.6355365,1,89
54882,Women,Accessories,Jewellery,2012.0,Casual,Ivory Tag Women Metal Charmed Turquoise Blue and Red Necklace,54882.jpg,Pendant,Silver,Fall,30.0,5,fashionista,0.08424982,0,27
10751,Men,Apparel,Bottomwear,2011.0,Sports,Nike Men Breakline Grey Track Pants,10751.jpg,Jeans,Black,Fall,49.0,2,fashionista,0.33122942,0,86
34059,Boys,Apparel,Bottomwear,2012.0,Casual,Gini and Jony Boys Grey Shorts,34059.jpg,Shorts,Black,Summer,26.0,4,fashionista,0.050027627,0,77
7895,Men,Apparel,Bottomwear,2011.0,Casual,Proline Men Olive Green Checked Shorts,7895.jpg,Shorts,Black,Fall,62.0,2,color_lover,0.07007035,0,87
39846,Girls,Apparel,Topwear,2012.0,Casual,Gini And Jony Girls Striped Green Top,39846.jpg,Tops,Green,Summer,61.0,3,fashionista,0.06633726,0,1
44923,Men,Apparel,Bottomwear,2012.0,Casual,Jack & Jones Men Blue Jeans,44923.jpg,Jeans,Blue,Fall,64.0,4,budget,0.45466888,0,25
55898,Women,Personal Care,Nails,2017.0,Casual,Colorbar Quick Finish Nail Lacquer 20,55898.jpg,Lip Gloss,White,Summer,26.0,4,color_lover,0.0696824,0,13
31866,Women,Accessories,Watches,2016.0,Casual,Titan Women Raga Silver Dial Watch,31866.jpg,Watches,Gold,Winter,35.0,2,color_lover,0.13612475,0,58
22189,Men,Footwear,Shoes,2012.0,Casual,Timberland Men Brown Casual Shoes,22189.jpg,Casual Shoes,Brown,Summer,59.0,0,budget,0.41477758,0,55
55590,Men,Apparel,Topwear,2012.0,Casual,Peter England Men White Shirt,55590.jpg,Shirts,White,Summer,58.0,2,budget,0.12795576,0,6
44265,Men,Accessories,Wallets,2012.0,Casual,Hidekraft Men Black Wallet,44265.jpg,Wallets,Black,Winter,52.0,2,fashionista,0.30039448,0,2
50984,Women,Apparel,Innerwear,2017.0,Casual,Enamor Women Cameo Rose Coloured Briefs,50984.jpg,Briefs,White,Summer,43.0,7,budget,0.15528174,0,22
42129,Men,Footwear,Shoes,2012.0,Sports,Nike Men Black Air Visi Pro Sports Shoes,42129.jpg,Sports Shoes,Black,Fall,36.0,1,budget,0.4381982,0,17
22812,Men,Apparel,Topwear,2011.0,Casual,Locomotive Men Brown Printed T-shirt,22812.jpg,Tshirts,Black,Fall,66.0,3,color_lover,0.11022006,0,37
30983,Men,Personal Care,Fragrance,2017.0,Casual,Ferrari Men Perfume,30983.jpg,Perfume and Body Mist,Black,Spring,73.0,3,fashionista,0.23346087,0,98
49363,Men,Footwear,Shoes,2012.0,Casual,Vans Men Beige Casual Shoes,49363.jpg,Casual Shoes,Pink,Fall,49.0,4,budget,0.07317137,0,14
